StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID172807553,MTurk ID,7040_1,7040_2,7040_3,10020_1,10020_2,10020_3,5550_1,5550_2,5550_3,9010_1,9010_2,9010_3,Feedback,D1,D2,D2_2_TEXT,D3,D4,D4_8_TEXT,D5,D5_4_TEXT,D6,D7,D7_5_TEXT,mTurkCode
4/19/18 17:59,4/19/18 18:02,IP Address,100,129,TRUE,4/19/18 18:02,R_3erl1y9Ze4Y9opU,anonymous,EN,"I consent, begin the study",A11KCJVVZDSOT0,1,2,1,,,,,,,,,,,ohio,Female,,Bachelor degree,White,,Suburban community,,34,Democratic party,,2074028
4/19/18 17:58,4/19/18 18:02,IP Address,100,191,TRUE,4/19/18 18:02,R_2QmIdgyfdglBzuM,anonymous,EN,"I consent, begin the study",A3U2TLLFVC34NO,,,,,,,,,,8,1.4,7.2,,Georgia,Male,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,52,Republican Party,,7749407
4/19/18 17:57,4/19/18 18:03,IP Address,100,354,TRUE,4/19/18 18:03,R_2VxASqaaTCvhZTp,anonymous,EN,"I consent, begin the study",AE3CVK2OYA242,5.2,5.2,5.2,,,,,,,,,,no,Florida,Male,,Bachelor degree,White,,City or urban community,,23,Democratic party,,2037531
4/19/18 18:01,4/19/18 18:03,IP Address,100,161,TRUE,4/19/18 18:03,R_2QMt3Q9XqQ3o7Es,anonymous,EN,"I consent, begin the study",A1XHSTLYQMLZK5,,,,,,,1,5,4.4,,,,,CA,Male,,Some college but no degree,"Spanish, Hispanic, or Latino",,City or urban community,,28,"Libertarian Party,Independent",,829895
4/19/18 18:01,4/19/18 18:04,IP Address,100,207,TRUE,4/19/18 18:04,R_1KjPqyaRXLWCgTY,anonymous,EN,"I consent, begin the study",a14uv7k9lql4v4,1,5,9,,,,,,,,,,,ohio,Male,,Some college but no degree,White,,Suburban community,,64,Republican Party,,7457308
4/19/18 18:03,4/19/18 18:05,IP Address,100,80,TRUE,4/19/18 18:05,R_3oTTcvGnZQwZWqH,anonymous,EN,"I consent, begin the study",A2SWZ21LH2UVTN,,,,,,,,,,3,7.8,6.9,,Ohio ,Female,,Bachelor degree,"Spanish, Hispanic, or Latino",,Suburban community,,24,Green Party,,3419738
4/19/18 17:59,4/19/18 18:05,IP Address,100,351,TRUE,4/19/18 18:05,R_3MzziuXSxKhv8oe,anonymous,EN,"I consent, begin the study",A1MMPS2GX0CJHB,,,,,,,2.5,5,5,,,,Not sure but would have been helpful to know something of the background of both men,Virginia,Female,,Associate degree,White,,Suburban community,,74,Independent,,9822656
4/19/18 18:06,4/19/18 18:07,IP Address,100,40,TRUE,4/19/18 18:07,R_3r05hZ5YWpNNPrm,anonymous,EN,"I consent, begin the study",A1TE2HRRL0B2LL,,,,,,,,,,5.1,6.3,3.5,,ky,Female,,Graduate degree,White,,Rural community,,25,Republican Party,,2151069
4/19/18 18:04,4/19/18 18:07,IP Address,100,189,TRUE,4/19/18 18:07,R_9n28z0OcnhxQz3b,anonymous,EN,"I consent, begin the study",A16DTVVNJJFHFL,,,,1.1,8.7,1.3,,,,,,,None.,Idaho,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,38,Independent,,9147081
4/19/18 18:05,4/19/18 18:07,IP Address,100,133,TRUE,4/19/18 18:07,R_3qli43ToOzcnTzf,anonymous,EN,"I consent, begin the study",A3GEACGJY23HCK,,,,,,,5.1,9,7,,,,,Illinois,Male,,Bachelor degree,White,,Suburban community,,24,Democratic party,,6980170
4/19/18 18:06,4/19/18 18:08,IP Address,100,110,TRUE,4/19/18 18:08,R_DCyC8N7qlQ2DKkF,anonymous,EN,"I consent, begin the study",A30KJAZCNCECX2,2,7.2,6,,,,,,,,,,,ma,Female,,Bachelor degree,White,,City or urban community,,27,Democratic party,,923727
4/19/18 18:06,4/19/18 18:09,IP Address,100,155,TRUE,4/19/18 18:09,R_1gw3rrgX0zl4fOU,anonymous,EN,"I consent, begin the study",AU320N6GQ1XPQ,,,,9,1,1,,,,,,,,Indiana,Male,,Bachelor degree,Other (please specify):,biracial,City or urban community,,59,Libertarian Party,,6211899
4/19/18 18:08,4/19/18 18:10,IP Address,100,116,TRUE,4/19/18 18:10,R_27kSgwEDfp8l9n0,anonymous,EN,"I consent, begin the study",A1A6UVH1CCP8CD,,,,,,,,,,5.1,8.5,3.8,,CA,Female,,Less than high school degree,"Spanish, Hispanic, or Latino",,Suburban community,,28,Independent,,1336173
4/19/18 18:07,4/19/18 18:11,IP Address,100,212,TRUE,4/19/18 18:11,R_29t3vhk8vm67fBz,anonymous,EN,"I consent, begin the study",A3MERVNH64J1NR,,,,3.6,4.2,7.6,,,,,,,,South Carolina,Male,,Some college but no degree,White,,Suburban community,,26,Independent,,4746032
4/19/18 18:10,4/19/18 18:12,IP Address,100,85,TRUE,4/19/18 18:12,R_29gF1Ghqmoa8nxh,anonymous,EN,"I consent, begin the study",A2ZDXFFGSPHGBE,,,,,,,4.3,7.4,7.5,,,,,NH,Male,,Bachelor degree,White,,City or urban community,,29,Independent,,4632824
4/19/18 18:11,4/19/18 18:12,IP Address,100,70,TRUE,4/19/18 18:12,R_3FONRrVwbsiFRJT,anonymous,EN,"I consent, begin the study",A9KQQ8FTBHIO0,,,,,,,9,6.1,7.2,,,,,California,Female,,Some college but no degree,Asian,,Suburban community,,20,Democratic party,,7505793
4/19/18 18:11,4/19/18 18:12,IP Address,100,57,TRUE,4/19/18 18:12,R_1Kd7XOROTJE3LiU,anonymous,EN,"I consent, begin the study",AIUKV0KVALMY6,,,,1,8.2,6,,,,,,,,nh,Female,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,32,Independent,,8822740
4/19/18 18:07,4/19/18 18:12,IP Address,100,340,TRUE,4/19/18 18:12,R_28D2wu86R6r0GnY,anonymous,EN,"I consent, begin the study",A3BYUMQTYHXWZY,1,7.5,7,,,,,,,,,,,New York,Male,,Bachelor degree,White,,Suburban community,,23,Democratic party,,5987048
4/19/18 18:11,4/19/18 18:13,IP Address,100,97,TRUE,4/19/18 18:13,R_28HRAtAX33CgRcq,anonymous,EN,"I consent, begin the study",A3D6UAJYL8CLAI,,,,,,,,,,8.8,3.4,8.1,everything was clear,Illinois,Male,,Bachelor degree,White,,Suburban community,,31,Republican Party,,3121621
4/19/18 18:09,4/19/18 18:13,IP Address,100,237,TRUE,4/19/18 18:13,R_2pLz77DgcOm0iMH,anonymous,EN,"I consent, begin the study",AOM4XI3ZKEELL,1,5,1,,,,,,,,,,,california,Female,,Bachelor degree,White,,Suburban community,,61,Democratic party,,4444435
4/19/18 18:12,4/19/18 18:14,IP Address,100,89,TRUE,4/19/18 18:14,R_31SNf9ncY3VMfXd,anonymous,EN,"I consent, begin the study",A8E99XNOTT390,7.6,3,8.7,,,,,,,,,,,Oregon,Female,,Bachelor degree,White,,Rural community,,42,Democratic party,,7259835
4/19/18 18:12,4/19/18 18:14,IP Address,100,143,TRUE,4/19/18 18:14,R_24uQLlVkNE0ZHdh,anonymous,EN,"I consent, begin the study",A3GEHPUTISVNB4,,,,,,,,,,8.1,4,9,,California,Female,,Bachelor degree,White,,City or urban community,,25,Democratic party,,6644386
4/19/18 18:12,4/19/18 18:14,IP Address,100,163,TRUE,4/19/18 18:15,R_2cA9b9b3EgSem2w,anonymous,EN,"I consent, begin the study",A2N2GFB33ZMYGF,,,,1,5.2,3,,,,,,,,Indiana ,Male,,Bachelor degree,Black or African-American,,City or urban community,,36,Democratic party,,2646003
4/19/18 18:13,4/19/18 18:15,IP Address,100,74,TRUE,4/19/18 18:15,R_3ERzHJVOGGBK4Pk,anonymous,EN,"I consent, begin the study",A26X054UJOBN6K,,,,,,,,,,1.9,5.1,1.9,,IL,Male,,Graduate degree,White,,Rural community,,47,Republican Party,,3664366
4/19/18 18:13,4/19/18 18:15,IP Address,100,99,TRUE,4/19/18 18:15,R_XX7aPGOWB4QwLzH,anonymous,EN,"I consent, begin the study",A1AXZBS5ZFXTOU,1,4.5,9,,,,,,,,,,all good!,ohio,Female,,Some college but no degree,White,,Suburban community,,19,Democratic party,,5734760
4/19/18 18:14,4/19/18 18:15,IP Address,100,101,TRUE,4/19/18 18:15,R_1Lv4Gv1ShMAmbQi,anonymous,EN,"I consent, begin the study",A3CKV79ERM9XZF,,,,8.3,1,9,,,,,,,,PA,Female,,Bachelor degree,White,,Rural community,,28,Republican Party,,5498021
4/19/18 18:14,4/19/18 18:16,IP Address,100,97,TRUE,4/19/18 18:16,R_3EKJxqxyzbXnJZD,anonymous,EN,"I consent, begin the study",A28QJ8W2LQRXYQ,,,,,,,2,9,6.3,,,,,VA,Female,,Bachelor degree,White,,Rural community,,31,Republican Party,,1860416
4/19/18 18:13,4/19/18 18:16,IP Address,100,235,TRUE,4/19/18 18:17,R_2YPrwq9LCPUYAna,anonymous,EN,"I consent, begin the study",A3CH07WSPST51H,,,,,,,2,8,8,,,,,louisiana,Male,,Bachelor degree,White,,City or urban community,,57,Independent,,1118352
4/19/18 18:16,4/19/18 18:18,IP Address,100,120,TRUE,4/19/18 18:18,R_2tKlGW1q9ZIroT9,anonymous,EN,"I consent, begin the study",A32NMMYGCIGG3J,,,,3.4,9,3.5,,,,,,,no,mi,Female,,Some college but no degree,Black or African-American,,City or urban community,,20,Democratic party,,2478166
4/19/18 18:15,4/19/18 18:18,IP Address,100,187,TRUE,4/19/18 18:18,R_2VxA6e1qoOd3keE,anonymous,EN,"I consent, begin the study",A1LMKN9BI3SPRE,3,5,7.9,,,,,,,,,,No,New jersey,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,58,Democratic party,,3951600
4/19/18 18:12,4/19/18 18:18,IP Address,100,345,TRUE,4/19/18 18:18,R_BK95IapNqlMXqTv,anonymous,EN,"I consent, begin the study",A2ZHA0IRYHJIT7,,,,,,,1.8,4.9,8.3,,,,To fair I believe that the 2nd option is best.,Georgia ,Female,,Bachelor degree,Black or African-American,,Suburban community,,62,Democratic party,,1398972
4/19/18 18:19,4/19/18 18:20,IP Address,100,75,TRUE,4/19/18 18:20,R_30xftoqMUYD9bAX,anonymous,EN,"I consent, begin the study",A196265AVT9LKH,,,,,,,,,,8.4,2.3,4,,NM,Male,,Bachelor degree,White,,Suburban community,,34,Libertarian Party,,4598708
4/19/18 18:17,4/19/18 18:20,IP Address,100,208,TRUE,4/19/18 18:20,R_yW3zDe6FvZMYh1v,anonymous,EN,"I consent, begin the study",A3UQ9SRI0V5XR8,,,,,,,1,4.2,5.7,,,,,Kentucky,Male,,Bachelor degree,Black or African-American,,Suburban community,,28,Democratic party,,1834217
4/19/18 18:18,4/19/18 18:21,IP Address,100,186,TRUE,4/19/18 18:21,R_3PvnDVyGGAQq2fF,anonymous,EN,"I consent, begin the study",AISWQM71RW9A2,,,,6,4,7,,,,,,,,PA,Male,,Bachelor degree,White,,Suburban community,,37,Independent,,2871058
4/19/18 18:21,4/19/18 18:23,IP Address,100,93,TRUE,4/19/18 18:23,R_6Jbw5GKphzc4lRT,anonymous,EN,"I consent, begin the study",A32QOCAC7XZJCP,,,,,,,2.2,8,8,,,,Thank you for the opportunity,Florida,Male,,Associate degree,White,,City or urban community,,35,Democratic party,,7912584
4/19/18 18:20,4/19/18 18:24,IP Address,100,247,TRUE,4/19/18 18:24,R_1kFdiuFNs8l48Vp,anonymous,EN,"I consent, begin the study", COPIEDA3SHCZTEJV0QKR,1,9,9,,,,,,,,,,No,Wisconsin ,Female,,Some college but no degree,White,,Rural community,,22,Republican Party,,5378286
4/19/18 18:23,4/19/18 18:24,IP Address,100,65,TRUE,4/19/18 18:24,R_7NVx3jjPrR8ehTr,anonymous,EN,"I consent, begin the study",A2T79473SWZ0L6,,,,1,9,3.3,,,,,,,,TEXAS,Female,,Bachelor degree,White,,City or urban community,,32,Republican Party,,3997167
4/19/18 18:23,4/19/18 18:24,IP Address,100,74,TRUE,4/19/18 18:24,R_2YJ9HFJc9DWP8qk,anonymous,EN,"I consent, begin the study",A31DI99CWPTJBK,,,,9,2,8.1,,,,,,,,New Jersey,Female,,Graduate degree,White,,Suburban community,,32,Republican Party,,2932138
4/19/18 18:24,4/19/18 18:26,IP Address,100,108,TRUE,4/19/18 18:26,R_1kLKXEVRMoO87ig,anonymous,EN,"I consent, begin the study",A3W2V11OTS2L8S,7.1,5,6,,,,,,,,,,,Michigan,Male,,Graduate degree,White,,City or urban community,,32,Republican Party,,519270
4/19/18 18:24,4/19/18 18:26,IP Address,100,105,TRUE,4/19/18 18:26,R_2QmjxSzHaQYcou9,anonymous,EN,"I consent, begin the study",A18Q2TSYBDWQU1,,,,,,,1,9,5,,,,,pa,Male,,Some college but no degree,White,,Suburban community,,41,Democratic party,,4579276
4/19/18 18:25,4/19/18 18:27,IP Address,100,98,TRUE,4/19/18 18:27,R_2R9WlPdq1Du1cjw,anonymous,EN,"I consent, begin the study",A1WYHCIELWYM4R,,,,,,,,,,6,8,6,,CA,Female,,Bachelor degree,Asian,,City or urban community,,28,Independent,,1636154
4/19/18 18:25,4/19/18 18:27,IP Address,100,148,TRUE,4/19/18 18:27,R_2E4AKq3uy5FCA8V,anonymous,EN,"I consent, begin the study",A104V8NZIQFN2F,9,1,1,,,,,,,,,,,Colorado,Male,,Some college but no degree,White,,Rural community,,39,Republican Party,,2289924
4/19/18 18:26,4/19/18 18:28,IP Address,100,129,TRUE,4/19/18 18:28,R_pDJ8tmEBGfNHkC5,anonymous,EN,"I consent, begin the study",A3SHOJPXWNTFXZ,,,,1,5.8,6.3,,,,,,,,Maryland,Female,,Bachelor degree,White,,Suburban community,,31,Democratic party,,8846895
4/19/18 18:21,4/19/18 18:28,IP Address,100,449,TRUE,4/19/18 18:28,R_2UWNcNtY0dxvfkq,anonymous,EN,"I consent, begin the study",A393L311L9PRMY,,,,,,,,,,4.3,9,6.2,none,florida,Female,,Associate degree,Black or African-American,,City or urban community,,40,Republican Party,,425269
4/19/18 18:28,4/19/18 18:29,IP Address,100,106,TRUE,4/19/18 18:29,R_2PhPRfKjQopEK25,anonymous,EN,"I consent, begin the study",A2GU0ORUD7FKHN,7,4,8.3,,,,,,,,,,,SD,Female,,Associate degree,White,,Other (please specify):,"Small city about 20,000 population",39,Independent,,4849084
4/19/18 18:29,4/19/18 18:30,IP Address,100,84,TRUE,4/19/18 18:30,R_2wnVONHwzSmMk5D,anonymous,EN,"I consent, begin the study",A92R4Q5F68GVD,,,,,,,1.6,8,9,,,,No feedback ,Alabama,Female,,Some college but no degree,Black or African-American,,City or urban community,,24,"Democratic party,Independent",,606848
4/19/18 18:29,4/19/18 18:31,IP Address,100,135,TRUE,4/19/18 18:31,R_6swiIhpBqxpocal,anonymous,EN,"I consent, begin the study",A1PD1982849I34,,,,,,,,,,1.1,9,6.3,no,Nevada,Male,,"High school degree or equivalent (e.g., GED)",Native Hawaiian or other Pacific Islander,,Suburban community,,32,Republican Party,,4607028
4/19/18 18:30,4/19/18 18:31,IP Address,100,110,TRUE,4/19/18 18:31,R_DGAZjfLDyqONIGJ,anonymous,EN,"I consent, begin the study",A32F0GI5A5W1JG,,,,2.4,7.3,7.1,,,,,,,,Texas,Female,,Bachelor degree,White,,City or urban community,,23,Democratic party,,9065841
4/19/18 18:30,4/19/18 18:32,IP Address,100,93,TRUE,4/19/18 18:32,R_26hZMSbLwumjpIP,anonymous,EN,"I consent, begin the study",AHHWHXTDSLNRF,,,,,,,,,,7,8,6,,NY,Female,,Associate degree,White,,Suburban community,,42,Democratic party,,8144698
4/19/18 18:30,4/19/18 18:33,IP Address,100,219,TRUE,4/19/18 18:33,R_2t5MPZNpoEEabRC,anonymous,EN,"I consent, begin the study",A3SGQU7X4JAJDD,9,2.7,1,,,,,,,,,,I'm assuming the payback rate is the same thing as like a credit score?  Its how likely they are to pay the loan back.  Obviously if you are the loan officer you are going to give credit to someone who has a history of paying it back despite what color they are.,new jersey,Male,,Bachelor degree,White,,Suburban community,,37,Republican Party,,5447862
4/19/18 18:31,4/19/18 18:33,IP Address,100,128,TRUE,4/19/18 18:33,R_siBCQ5klTXxv3Tb,anonymous,EN,"I consent, begin the study",A2SVWKQV2O2OIY,6,9,9,,,,,,,,,,,MINNESOTA,Female,,Graduate degree,White,,Suburban community,,31,Democratic party,,5379788
4/19/18 18:32,4/19/18 18:33,IP Address,100,79,TRUE,4/19/18 18:33,R_6KjYxui32xC8qB3,anonymous,EN,"I consent, begin the study",A2D8TX6OOSJDU8,,,,,,,1,7.9,9,,,,,California,Female,,Some college but no degree,Asian,,Rural community,,33,Republican Party,,3550796
4/19/18 18:28,4/19/18 18:34,IP Address,100,324,TRUE,4/19/18 18:34,R_W2mheIAZKKEp9dv,anonymous,EN,"I consent, begin the study",A2W76XD2F6PAI2,,,,,,,3.4,5.1,5.1,,,,,VA,Female,,Graduate degree,Black or African-American,,City or urban community,,26,Democratic party,,227877
4/19/18 18:26,4/19/18 18:34,IP Address,100,493,TRUE,4/19/18 18:34,R_Djh6cISU8WogKEV,anonymous,EN,"I consent, begin the study",A2GTBBZA2M82NR,,,,,,,,,,6,7,8,no,Michigan,Male,,Some college but no degree,White,,City or urban community,,36,Independent,,9929809
4/19/18 18:33,4/19/18 18:34,IP Address,100,88,TRUE,4/19/18 18:34,R_1C7tzygCjdzch7Y,anonymous,EN,"I consent, begin the study",A129BSU2ZO1R0U,,,,1.1,9,2.2,,,,,,,,WA,Male,,Associate degree,White,,Suburban community,,29,Independent,,2915909
4/19/18 18:32,4/19/18 18:35,IP Address,100,198,TRUE,4/19/18 18:35,R_8vLLZyjh3sqxdMR,anonymous,EN,"I consent, begin the study",AG2YM9OWQP690,,,,2.2,9,8.6,,,,,,,Everything was fine,Pa,Female,,Bachelor degree,White,,Suburban community,,43,Republican Party,,9920062
4/19/18 18:34,4/19/18 18:36,IP Address,100,121,TRUE,4/19/18 18:36,R_1LuhYzGQMTwtP1i,anonymous,EN,"I consent, begin the study",A1WR7N7SIYSRHQ,,,,,,,1.4,7.1,8.3,,,,it was very clear and easy to understand,illinois,Female,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,26,Democratic party,,9021892
4/19/18 18:32,4/19/18 18:36,IP Address,100,252,TRUE,4/19/18 18:36,R_2DZVK6Lyyw2o8JI,anonymous,EN,"I consent, begin the study",AKTQD9Y44G495,,,,,,,,,,8.1,6.4,8,no,tx,Female,,Bachelor degree,Asian,,Suburban community,,58,Independent,,1917322
4/19/18 18:35,4/19/18 18:38,IP Address,100,147,TRUE,4/19/18 18:38,R_2UVDvFNSo2BWwm6,anonymous,EN,"I consent, begin the study",A1YXJR7PNV16LV,,,,1.2,5,4.8,,,,,,,,Pennsylvania ,Female,,Bachelor degree,White,,Suburban community,,54,Democratic party,,8769236
4/19/18 18:36,4/19/18 18:38,IP Address,100,160,TRUE,4/19/18 18:38,R_1QfP6WuVzEeWRhX,anonymous,EN,"I consent, begin the study",A2DRDHJOX41A8O,,,,,,,,,,5.1,9,5.1,Thank you for the opportunity to answer. ,PA,Female,,Bachelor degree,White,,City or urban community,,53,Democratic party,,2030809
4/19/18 18:34,4/19/18 18:38,IP Address,100,264,TRUE,4/19/18 18:38,R_sShjTnu3bA6LMkx,anonymous,EN,"I consent, begin the study",A1VEARF80HWOBQ,8,2.7,8.5,,,,,,,,,,"It was clear, but I wish I had more data to draw my conclusions on.",ID,Male,,Graduate degree,White,,Suburban community,,50,Independent,,6411456
4/19/18 18:38,4/19/18 18:40,IP Address,100,64,TRUE,4/19/18 18:40,R_1ImFKc6ZQ9VZRVK,anonymous,EN,"I consent, begin the study",A2LEY4X3LD8G26,,,,,,,,,,6,3.4,9,none,new york,Male,,Bachelor degree,White,,Rural community,,31,Republican Party,,9555620
4/19/18 18:37,4/19/18 18:40,IP Address,100,141,TRUE,4/19/18 18:40,R_3exz6RR6R7Z2Fua,anonymous,EN,"I consent, begin the study",A3M0C5D28CCZCJ,2.5,5,7.5,,,,,,,,,,,Michigan,Female,,Some college but no degree,White,,Suburban community,,58,Republican Party,,1179482
4/19/18 18:38,4/19/18 18:40,IP Address,100,107,TRUE,4/19/18 18:40,R_2QQaSOOpHPNUe4t,anonymous,EN,"I consent, begin the study",A2DFXQ3QVQ9ELH,,,,9,9,9,,,,,,,It was all clear.  I think they were all fair because the loan officer can do what they want.  Person A was more credit worthy so I would have given more to them.,Indiana,Male,,Bachelor degree,White,,Suburban community,,34,Republican Party,,5603799
4/19/18 18:38,4/19/18 18:40,IP Address,100,94,TRUE,4/19/18 18:40,R_31S2tdNRnsA3iNZ,anonymous,EN,"I consent, begin the study",A228GVGMLLZ9R6,3.6,4.4,5.6,,,,,,,,,,,Washington,Male,,Bachelor degree,White,,Suburban community,,30,Independent,,3625445
4/19/18 18:39,4/19/18 18:41,IP Address,100,106,TRUE,4/19/18 18:41,R_21bO5i9WDSBwFWX,anonymous,EN,"I consent, begin the study",A29GA9SMFNHAUW,9,7.4,8.2,,,,,,,,,,VERY GOOD,US,Male,,Bachelor degree,White,,Rural community,,30,Republican Party,,5735463
4/19/18 18:38,4/19/18 18:43,IP Address,100,272,TRUE,4/19/18 18:43,R_2xwKJkx9ZydvmyS,anonymous,EN,"I consent, begin the study",A1HANCHKYZKOL9,,,,,,,1,9,1,,,,na,Texas,Female,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,57,Republican Party,,6645553
4/19/18 18:41,4/19/18 18:43,IP Address,100,136,TRUE,4/19/18 18:43,R_1Ed1cYROiqaTgak,anonymous,EN,"I consent, begin the study",A3AJX33U1PQENS,,,,,,,,,,4,3,8.3,,Nebraska,Female,,Some college but no degree,White,,Rural community,,46,Democratic party,,9775022
4/19/18 18:35,4/19/18 18:43,IP Address,100,515,TRUE,4/19/18 18:43,R_bkJygqa7perZ5Dj,anonymous,EN,"I consent, begin the study",A2TFI1YWN3UY0,,,,,,,1,9,9,,,,,Pennsylvania,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,28,Libertarian Party,,5391008
4/19/18 18:42,4/19/18 18:45,IP Address,100,190,TRUE,4/19/18 18:45,R_3Rqqo9RYwUpVF0x,anonymous,EN,"I consent, begin the study",AFBZBE852FMMC,,,,,,,,,,7,6.2,7.9,,Texas,Female,,Some college but no degree,White,,Rural community,,19,"Democratic party,Independent",,3008551
4/19/18 18:43,4/19/18 18:46,IP Address,100,182,TRUE,4/19/18 18:46,R_pinVlfUA9WE8sQp,anonymous,EN,"I consent, begin the study",A1S88VQY8G8CNC,,,,,,,1,9,2.3,,,,,NY,Male,,Bachelor degree,White,,Suburban community,,62,Republican Party,,3252282
4/19/18 18:41,4/19/18 18:46,IP Address,100,265,TRUE,4/19/18 18:46,R_3dLK21lu4IKTddE,anonymous,EN,"I consent, begin the study",A2JUTTLDE5LGHH,,,,,,,4.5,5.5,5.3,,,,,Texas,Male,,Bachelor degree,White,,Suburban community,,63,Republican Party,,3395296
4/19/18 18:45,4/19/18 18:46,IP Address,100,109,TRUE,4/19/18 18:46,R_10NrznPQEVWJYo0,anonymous,EN,"I consent, begin the study",AV4HR1ONDSEPH,,,,9,2,6.1,,,,,,,,WI,Female,,Some college but no degree,White,,Rural community,,51,Republican Party,,496110
4/19/18 18:45,4/19/18 18:47,IP Address,100,155,TRUE,4/19/18 18:47,R_31ux4nEd9wwf0nv,anonymous,EN,"I consent, begin the study",AZ9CV3Z86OUQH,,,,5.9,2.1,9,,,,,,,,Ohio,Female,,Some college but no degree,White,,Rural community,,29,Independent,,8471593
4/19/18 18:45,4/19/18 18:47,IP Address,100,116,TRUE,4/19/18 18:47,R_4OqdWhkkZMdpKKZ,anonymous,EN,"I consent, begin the study",ATUCGR0S3K69G,8,8,8.5,,,,,,,,,,,Illinois,Female,,Graduate degree,White,,City or urban community,,24,Democratic party,,2630425
4/19/18 18:46,4/19/18 18:48,IP Address,100,143,TRUE,4/19/18 18:48,R_2BfgsvA3DBsTZTY,anonymous,EN,"I consent, begin the study",A2VGEE0ZIZ8CBQ,,,,,,,3.4,3.9,8.2,,,,everything was clear ,Iowa ,Male,,Bachelor degree,White,,Rural community,,49,Independent,,505747
4/19/18 18:48,4/19/18 18:49,IP Address,100,84,TRUE,4/19/18 18:49,R_pslJLVnqll2DdzH,anonymous,EN,"I consent, begin the study",AVUTKN1N2TIF4,,,,,,,,,,1,7.5,1.8,,NC,Other (please specify):,Nonbinary,Graduate degree,White,,Suburban community,,38,Democratic party,,2969195
4/19/18 18:47,4/19/18 18:49,IP Address,100,117,TRUE,4/19/18 18:49,R_3CJhiXaDD5myOxG,anonymous,EN,"I consent, begin the study",AKG0IDWHUMW5V,8.6,8.5,8.3,,,,,,,,,,no,USA,Male,,Bachelor degree,Black or African-American,,City or urban community,,30,Republican Party,,1096158
4/19/18 18:49,4/19/18 18:51,IP Address,100,130,TRUE,4/19/18 18:51,R_2v81baBvT7wzTau,anonymous,EN,"I consent, begin the study",A2XPKOEZOKOMH5,4,5.9,6.7,,,,,,,,,,,,,,Some college but no degree,Asian,,Suburban community,,31,Other (please specify):,,3829619
